,magnitude,data,hora,periodo,depth,felt,continent,latitude,longitude,mmi,cdi,impacto,magnitude_range,media por magnitude,label_periodo,label_continente,label_impacto,magnitude_por_depth,factor_magnitude_depth,magnitude_quadrada
508,0.14146341463414636,2024-08-07,04:17:46,Noite,0.016287535970913772,0.0001305866605726225,North America,0.6949531258933561,0.16868966782385847,0.33333333333333326,0.5555555555555556,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.32505478163332246,0.008187426537196703,0.09216131369234484
509,0.25853658536585356,2024-08-07,04:17:10,Noite,0.017725590970265083,0.0014527765988704255,North America,0.6950591759083875,0.16880362667081728,0.6666666666666665,0.5555555555555556,Baixo,0.4285714285714285,0.014972186327290811,1,3,1,0.3254147992488572,0.010084880270026462,0.18071963293890356
510,0.0536585365853659,2024-08-07,04:12:12,Noite,0.02180529047929435,1.6323332571577813e-05,North America,0.6948083445684871,0.16871468318050797,0.0,0.2222222222222222,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.32206366470112424,0.009884186354408013,0.03304515817435408
511,0.14634146341463417,2024-08-07,04:12:11,Noite,0.016021808416685813,1.6323332571577813e-05,North America,0.6947115162938932,0.16883142151153896,0.33333333333333326,0.2222222222222222,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.3252589364261275,0.008097451187271645,0.09562907510263227
512,0.3902439024390244,2024-08-07,04:10:44,Noite,0.019116752871811464,0.0013711599360125364,North America,0.6950822302594812,0.16868132937164199,0.6666666666666665,0.4444444444444444,Baixo,0.4285714285714285,0.014972186327290811,1,3,1,0.3258719267101274,0.012305109010002941,0.29364887708283016
513,0.07317073170731703,2024-08-03,18:35:24,Noite,0.010406359954544956,0.0,North America,0.6633778866353004,0.20967871943609823,0.33333333333333326,0.0,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.32922277386607113,0.004826265878964701,0.045641149480801696
514,0.09756097560975607,2024-08-03,17:24:28,Tarde,0.010165954673131661,0.0,North America,0.6633225561926754,0.2096898373723869,0.33333333333333326,0.0,Baixo,0.2857142857142857,0.007044967780753052,2,3,1,0.32995551435222753,0.00485221251499424,0.06182081622796423
515,0.12195121951219512,2024-08-03,17:24:28,Tarde,0.0154856639984494,0.0,North America,0.663138121383925,0.2096314682068714,0.33333333333333326,0.0,Baixo,0.2857142857142857,0.007044967780753052,2,3,1,0.32532110607085585,0.007612892309371279,0.07848345810190774
516,0.12439024390243891,2024-07-29,20:03:33,Noite,0.004829989073908211,0.0008760188480080093,North America,0.6935126900370161,0.17512973241906832,0.33333333333333326,0.6666666666666666,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.3476557114201738,0.0023651890259668504,0.08017628592127504
517,0.4609756097560974,2024-07-29,20:00:52,Noite,0.011738905483835166,0.042837865778677375,North America,0.6935956857009538,0.17515474777571782,0.6666666666666665,0.6666666666666666,Baixo,0.4285714285714285,0.014972186327290811,1,3,1,0.33327638952261324,0.007987657478332256,0.3601086694035256
